Date,Close,High,Low,Open,Volume
2011-03-25,10.533194541931152,10.548774860320501,10.397761066139877,10.429222539960346,448910000
2011-03-28,10.500236511230469,10.616494048354236,10.500236511230469,10.581436925036124,309355200
2011-03-29,10.515814781188965,10.515814781188965,10.3689967150838,10.416937014184015,352900800
2011-03-30,10.446002006530762,10.513419911507189,10.410346414242786,10.506227825539218,329406000
2011-03-31,10.44240951538086,10.48106148548572,10.369000455844937,10.377988765107352,274019200
2011-04-01,10.324056625366211,10.534697055870899,10.286303159871755,10.520315278600886,418661600
2011-04-04,10.223077774047852,10.325251960816926,10.139481075827046,10.316562890416211,460084800
2011-04-05,10.15416431427002,10.254839930605533,10.067571234735414,10.097234893157868,482731200
2011-04-06,10.128693580627441,10.304276800788912,10.101727060147692,10.223976513140288,402539200
2011-04-07,10.129891395568848,10.200303254968935,10.068466241372862,10.130489869170402,373447200
2011-04-08,10.03940200805664,10.191913554240584,10.00614352004003,10.185022307192686,377535200
2011-04-11,9.911765098571777,10.057683910646961,9.888394213692647,10.00944355590484,398946800
2011-04-12,9.959704399108887,9.999554910946715,9.893785074118288,9.902474145103467,425639200
2011-04-13,10.071463584899902,10.071762821705878,9.963296680425652,10.038204294024036,346220000
2011-04-14,9.960304260253906,10.067571896635542,9.94951812929006,10.031616259859023,301800800
2011-04-15,9.81168270111084,9.996854259550428,9.7919074706437,9.986666607440942,453605600
2011-04-18,9.943221092224121,9.954607292355751,9.592954020786744,9.770934306562935,609898800
2011-04-19,10.123300552368164,10.12689539488407,9.939027468823577,9.980676595724418,419378400
2011-04-20,10.259635925292969,10.359712285311193,10.23237015781055,10.292595195956471,700666400
2011-04-21,10.508023262023926,10.640759583224929,10.442704030399279,10.636863904213913,753810400
2011-04-25,10.577239036560059,10.599412164769149,10.49603864556362,10.497237993132828,266546000
2011-04-26,10.499638557434082,10.63656905077108,10.467577802046703,10.595519986481456,338800000
2011-04-27,10.491547584533691,10.55746691475405,10.400161113300404,10.554170508188758,356213200
2011-04-28,10.389671325683594,10.479559187047885,10.352816390411993,10.372891660822077,360959200
2011-04-29,10.490947723388672,10.605405825048248,10.387274950521316,10.39057135665069,1006345200
2011-05-02,10.375588417053223,10.501133471433057,10.35221754013855,10.479260378893061,442713600
2011-05-03,10.433115005493164,10.483752428714338,10.35581030492582,10.426823032224329,313348000
2011-05-04,10.474169731140137,10.541886084872376,10.393568587894057,10.434917688867438,389250400
2011-05-05,10.389671325683594,10.515515611751134,10.368696744606698,10.439109409404416,335969200
2011-05-06,10.38697624206543,10.487052576928884,10.373492980192077,10.477764232098137,280134400
2011-05-09,10.415141105651855,10.46308221365468,10.383080354658327,10.422930865619737,204747200
2011-05-10,10.470571517944336,10.477762803322465,10.38697482566985,10.453791852062034,282091600
2011-05-11,10.404053688049316,10.48705191270173,10.3444279426811,10.457688295361935,336000000
2011-05-12,10.384279251098633,10.400759682611264,10.25543936924219,10.370796789140222,322000000
2011-05-13,10.202404975891113,10.374691829319163,10.19791082148905,10.357014448624982,326116000
2011-05-16,9.986671447753906,10.22397912896724,9.965696859715527,10.16345406082536,449775200
2011-05-17,10.07176685333252,10.07176685333252,9.909666850235547,9.947720346026736,452334400
2011-05-18,10.183525085449219,10.218881436057492,10.067568416950559,10.081650949809942,334776400
2011-05-19,10.203301429748535,10.259631562902225,10.14756977025542,10.249743945927149,261170000
2011-05-20,10.04420280456543,10.215891220828208,10.038210064017168,10.174242074067223,337968400
2011-05-23,10.01962661743164,10.066968439546644,9.870411466896577,9.886891093567234,383600000
2011-05-24,9.953411102294922,10.064574398082561,9.927942364438827,10.052588921421204,321927200
2011-05-25,10.090941429138184,10.1442760032619,9.97318691448685,9.990565056550563,294224000
2011-05-26,10.037607192993164,10.094237370732548,10.020528288600266,10.066671574187598,222560800
2011-05-27,10.109819412231445,10.116411425594945,10.016934351496475,10.031616163029454,203599200
2011-05-31,10.42203140258789,10.42203140258789,10.21738380162173,10.220380970702806,417754400
2011-06-01,10.352523803710938,10.550878755479772,10.3267566143271,10.453200265135196,554682800
2011-06-02,10.370196342468262,10.426527284256094,10.31626329617845,10.382181819465375,338783200
2011-06-03,10.290493965148926,10.347124140755463,10.247647087345038,10.282704205619895,313250000
2011-06-06,10.128693580627441,10.398660422566557,10.121802332084476,10.35821064184693,461941200
2011-06-07,9.948914527893066,10.134086111655058,9.944719611744912,10.132588327365655,529785200
2011-06-08,9.954912185668945,10.031617661522994,9.907271900399543,9.94112968303974,333723600
2011-06-09,9.9324369430542,9.997756188194108,9.910263812068244,9.985171438175053,275088800
2011-06-10,9.764945030212402,9.937531913930743,9.753258789044567,9.904272612335117,433955200
2011-06-13,9.785918235778809,9.837154951339393,9.740074985029647,9.803895651718262,329473200
2011-06-14,9.96090030670166,9.985170493679137,9.86711596448659,9.88779050894159,334569200
2011-06-15,9.790414810180664,9.896783138998384,9.734383094304553,9.88030350495203,399196000
2011-06-16,9.742766380310059,9.84823612732488,9.538119658754235,9.79490238030232,510591200
2011-06-17,9.595952033996582,9.865320426153374,9.568985511123218,9.857529866183699,615020000
2011-06-20,9.447935104370117,9.51924708939352,9.30351331284716,9.509059434362015,640645600
2011-06-21,9.746964454650879,9.761945498515093,9.444338407490838,9.488683865521923,493382400
2011-06-22,9.666366577148438,9.854834621383358,9.659474527134684,9.742772000420244,390583200
2011-06-23,9.92464542388916,9.938427920097881,9.531830680266655,9.556399303921665,559759200
2011-06-24,9.77842903137207,9.98217737335967,9.740675572698628,9.928843592117076,439807200
2011-06-27,9.948914527893066,10.004646185191522,9.805392068695664,9.815579722198322,339813600
2011-06-28,10.045397758483887,10.088544678331335,9.990865434860424,9.997157410636571,294299600
2011-06-29,10.008842468261719,10.078655867730111,9.944121696092497,10.068768249794033,352545200
2011-06-30,10.057683944702148,10.071468046244805,9.97288947746912,10.028620357022966,322954800
2011-07-01,10.285103797912598,10.292294285369831,10.013638293365478,10.066073564979732,435313200
2011-07-05,10.46997356414795,10.481959041289215,10.262330373316475,10.27731141964445,355054000
2011-07-06,10.539785385131836,10.609899615778197,10.38847235939491,10.455589421107533,444626000
2011-07-07,10.702788352966309,10.72675851184445,10.606906117256218,10.626982195448758,399663600
2011-07-08,10.777995109558105,10.78668498213426,10.552972935454855,10.587130751495845,489633200
2011-07-11,10.606902122497559,10.779789798660065,10.571545771421254,10.677016350999907,442674400
2011-07-12,10.59941291809082,10.71716741511765,10.445701994385646,10.592820106434623,451609200
2011-07-13,10.727356910705566,10.786683424711295,10.678216452476812,10.736644455710604,391638800
2011-07-14,10.719866752624512,10.834924949958863,10.677019865634147,10.816946731579092,430533600
2011-07-15,10.934100151062012,10.936497246443338,10.761813321071418,10.8217391054074,484467200
2011-07-18,11.200173377990723,11.225641319089714,10.944888292299668,10.949382446588036,572653200
2011-07-19,11.291560173034668,11.345493222615076,11.185790332328349,11.326017221355785,819145600
2011-07-20,11.592689514160156,11.873443373142667,11.565722985149968,11.868949218340559,941340400
2011-07-21,11.60437297821045,11.687369604249175,11.502798063135264,11.594185322986451,526534400
2011-07-22,11.78445053100586,11.836885792305734,11.618155639429478,11.635234543966025,516728800
2011-07-25,11.94025707244873,11.985201005147735,11.674185118393916,11.696057410922226,589806000
2011-07-26,12.087379455566406,12.12003948763265,11.975617657938457,11.985205241580049,476582400
2011-07-27,11.763175010681152,12.064303273524725,11.749990987992648,12.00287891341918,659324400
2011-07-28,11.740106582641602,11.895015291165118,11.629543344284789,11.734114643515243,594034000
2011-07-29,11.699955940246582,11.839883599733545,11.505795991435336,11.614861444199192,632584400
2011-08-01,11.887822151184082,11.970219496794494,11.756583591740045,11.918683551157716,612836000
2011-08-02,11.652911186218262,11.922278743350022,11.636132320865421,11.91478822132278,639539600
2011-08-03,11.76257610321045,11.79193971819621,11.453058798206992,11.714934237969926,732508000
2011-08-04,11.307140350341797,11.725123879576014,11.306541076462992,11.667895224396634,871407600
2011-08-05,11.19477653503418,11.490812178556784,10.863686176094355,11.399124891376351,1204590800
2011-08-08,10.583233833312988,11.019494796282798,10.577540331669745,10.83731954576963,1143833600
2011-08-09,11.206467628479004,11.224445849478695,10.636870061337486,10.825637381340039,1082583600
2011-08-10,10.897247314453125,11.225641420027689,10.861591716534724,11.12077088483424,878656800
2011-08-11,11.197173118591309,11.24960836750081,10.928104826404239,11.10189019993006,741969200
2011-08-12,11.295755386352539,11.375156378039241,11.21305718805613,11.328114576870147,528976000
2011-08-15,11.488120079040527,11.534862653767476,11.328716385799227,11.374859686489948,460544000
2011-08-16,11.400320053100586,11.486913893613258,11.26788377954304,11.431482282265481,498750000
2011-08-17,11.399126052856445,11.521374714755192,11.326016245211674,11.455156956259563,442061200
2011-08-18,10.9679594039917,11.165716599256553,10.827732505646017,11.11148270898106,851435200
2011-08-19,10.667728424072266,10.996423311885401,10.66682991339597,10.85170148541324,775888400
2011-08-22,10.680012702941895,10.932901442860459,10.63956292208398,10.921814477646674,535315200
2011-08-23,11.194180488586426,11.195379036393724,10.696794349939246,10.7956721437453,656835200
2011-08-24,11.271484375,11.354781041052119,11.104290168839922,11.19028396730513,626267600
2011-08-25,11.197778701782227,11.249614706195674,10.936500820521452,10.938897916686155,871346000
2011-08-26,11.493213653564453,11.499804867488576,11.110285567220714,11.12137173620987,641477200
2011-08-29,11.684670448303223,11.730514485683209,11.625643989898547,11.631036653027124,405269200
2011-08-30,11.685272216796875,11.740703844983262,11.57201186514478,11.63313619457027,417922400
2011-08-31,11.530659675598145,11.747891161243825,11.441669543669365,11.702647203282337,522586400
2011-09-01,11.416805267333984,11.605871778824891,11.407516922101157,11.560328563445188,343725200
2011-09-02,11.207662582397461,11.326016365678335,11.141144786227656,11.228336329769046,438939200
2011-09-06,11.378154754638672,11.395832136478674,10.980844116367539,11.007511407791783,509698000
2011-09-07,11.503698348999023,11.55373651845735,11.445868818904541,11.55253797068235,350576800
2011-09-08,11.509988784790039,11.643923680381338,11.455156431568,11.457852763651672,416158400
2011-09-09,11.310437202453613,11.56572148409628,11.236727312554306,11.503698635442214,564813200
2011-09-12,11.38414192199707,11.412306184401618,11.143238706295522,11.176198758275731,467832400
