Date,Close,High,Low,Open,Volume
2011-04-20,102.26345825195312,102.48626602768475,102.0252690607119,102.09442681230574,156133800
2011-04-21,102.78590393066406,102.83200127966961,102.26345167708232,102.79358291428528,135935400
2011-04-25,102.67835235595703,102.8473838058318,102.34028945620747,102.70908001791581,65757100
2011-04-26,103.56192779541016,103.76937763858726,102.8858136441885,102.9933780584948,146600000
2011-04-27,104.23805236816406,104.39171414044759,103.33911869048164,103.76169735699263,143031000
2011-04-28,104.57605743408203,104.71434943552063,104.03823566687319,104.05359362905398,124791100
2011-04-29,104.82190704345703,104.92948311361131,104.47616533847447,104.6144690546482,115094100
2011-05-02,104.66059875488281,105.39817972381307,104.4531489782795,105.31367574021563,126278700
2011-05-03,104.28413391113281,104.6375664850588,103.75399091206383,104.46085605991578,138375000
2011-05-04,103.59266662597656,104.28415046798335,103.13166958221083,104.23805310833514,182678500
2011-05-05,102.6552734375,103.68481980261508,102.20196728439313,103.01638490824945,226900000
2011-05-06,103.10859680175781,104.20730108567662,102.70906690545651,103.67715812635431,222787200
2011-05-09,103.50814056396484,103.8077850954213,102.9395791632041,103.1009316295148,114104500
2011-05-10,104.3917007446289,104.57610188189135,103.723265672968,103.85387874883045,114806900
2011-05-11,103.29298400878906,104.25338439309625,102.8166291697367,104.23801470432883,193564200
2011-05-12,103.78472900390625,103.99985779452541,102.48626555247206,103.01640854494067,171550700
2011-05-13,102.98563385009766,103.98445244901048,102.6168434388625,103.83846973607854,157444900
2011-05-16,102.33260345458984,103.42361709574396,102.16357201630571,102.61687827186782,141675400
2011-05-17,102.31724548339844,102.45554927767367,101.51050656710945,101.94845490473303,192686200
2011-05-18,103.23150634765625,103.3390707106773,102.14817201203518,102.37099144348784,135217900
2011-05-19,103.47737884521484,103.74629565648029,102.9088292908017,103.56958525905226,119489500
2011-05-20,102.6552734375,103.47737004367373,102.46319336683061,103.20846497891885,182594900
2011-05-23,101.46439361572266,101.97148791072574,101.1032820774907,101.40292657478538,168700000
2011-05-24,101.37989807128906,101.97918718511802,101.18781792650691,101.75637937557306,147199600
2011-05-25,101.71790313720703,102.14048156006217,100.94190401424396,100.97263166152662,151050100
2011-05-26,102.1866226196289,102.37102375313712,101.24927070733209,101.44135082503816,164850000
2011-05-27,102.57846069335938,102.85505652871193,102.15589381803842,102.47089629759115,120921900
2011-05-31,103.6463851928711,103.6617548787332,102.8319676967086,103.5465115438556,164731200
2011-06-01,101.31840515136719,103.66178466416909,101.23388944029438,103.346770493476,233094300
2011-06-02,101.21085357666016,101.60270452470165,100.61925524791225,101.38757572813148,200466800
2011-06-03,100.20433807373047,100.97265841938732,99.94311196988028,99.99688829778445,234690200
2011-06-06,99.1440658569336,100.15825447978779,99.01345278707625,99.95080467536039,179951200
2011-06-07,99.08259582519531,99.93543186827344,98.99808011917358,99.65114537148875,161660500
2011-06-08,98.66773986816406,99.25935007168238,98.48333868529464,98.92896608449672,198696400
2011-06-09,99.420654296875,99.82786316781507,98.69844297435176,98.9366204207161,160964400
2011-06-10,98.03765869140625,99.0595201268541,97.77643263083377,98.99806482618445,238629400
2011-06-13,98.11453247070312,98.52943213539669,97.6151287997052,98.26051525184933,207599800
2011-06-14,99.35919952392578,99.70494135839273,98.97503932482054,99.01344596581995,160570400
2011-06-15,97.59205627441406,99.34383173988115,97.33083014768256,98.52941397793052,300958000
2011-06-16,97.80718994140625,98.32196320613103,97.05423336499636,97.62278882362047,308032800
2011-06-17,98.09906005859375,98.78625487543816,97.7670441219592,98.77853193061944,233284900
2011-06-20,98.60095977783203,98.80943809455081,97.73617828887136,97.76706418360311,159479000
2011-06-21,99.95215606689453,100.14518843155896,98.63953834352846,99.1105377845801,193157300
2011-06-22,99.3498764038086,100.23010334150761,99.28810464550854,99.64328931029434,176703000
2011-06-23,99.06421661376953,99.32673781457649,97.4350229072446,98.18398946030531,334286500
2011-06-24,97.91374969482422,99.11826994888469,97.76704908111248,99.04106406030475,226129300
2011-06-27,98.78624725341797,99.16458315713109,97.7824765761432,97.9755089455514,168904700
2011-06-28,100.07569885253906,100.09114474048859,99.04104821336965,99.180025859634,165556300
2011-06-29,100.93280029296875,101.09494094015896,100.09118170618007,100.5312895303183,244295500
2011-06-30,101.89795684814453,102.06009748639644,100.92507767334064,101.25708778712779,223322700
2011-07-01,103.40357971191406,103.54256914639446,101.75122307738214,101.9905813337951,202385700
2011-07-05,103.31864166259766,103.52711991670978,102.99434870162361,103.29547872122528,165936000
2011-07-06,103.44221496582031,103.57347559861577,102.77818296465486,103.07159601547058,143331600
2011-07-07,104.51547241210938,104.77799367180793,104.14485347007827,104.3610488347434,170464200
2011-07-08,103.77420806884766,104.51545762983406,102.99436145530159,103.33410034651361,194100500
2011-07-11,101.89795684814453,102.83222718182422,101.65859852764419,102.50021706803707,195918600
2011-07-12,101.45782470703125,102.52336732498249,101.426944707013,101.68174888877363,214675700
2011-07-13,101.79753112792969,102.86307340581904,101.55045586134833,101.99056346628593,204062600
2011-07-14,101.09487915039062,102.5233230053103,100.90184683387487,102.05232368174154,226111800
2011-07-15,101.68175506591797,101.82073274708698,100.97139720471729,101.65859211905646,220012800
2011-07-18,100.84781646728516,101.3651417261433,100.09113299122865,101.21071821005654,196872100
2011-07-19,102.4847183227539,102.60826183793301,101.38829613449498,101.4114590708713,166554900
2011-07-20,102.42298889160156,102.80905369975952,102.24540237874251,102.74729369840563,137145400
2011-07-21,103.84368133544922,104.09848543675398,102.43840025220946,103.00205138322721,245246300
2011-07-22,103.9132080078125,104.02130568577039,103.28005604994256,103.86688211465388,126019400
2011-07-25,103.33411407470703,103.8437224792278,102.81678861500151,102.9248862964062,136653800
2011-07-26,102.9480209350586,103.43446625849866,102.71637974381284,103.26459683703578,131278200
2011-07-27,100.84013366699219,102.407555862102,100.70886126288273,102.37666407933634,249020100
2011-07-28,100.54670715332031,101.74351026705787,100.38455476995757,100.8401201414236,207939900
2011-07-29,99.8595199584961,100.80151898829074,98.80942325881168,99.5352269488268,307038400
2011-08-01,99.43485260009766,101.11810131648055,98.46969056462399,101.02543774947614,325790900
2011-08-02,96.89453887939453,99.21865055347916,96.89453887939453,98.68587926075594,346653800
2011-08-03,97.41956329345703,97.5276609363106,95.38114218410453,97.02578154772465,370830800
2011-08-04,92.85627746582031,96.22276190981137,92.70184806098436,96.06833250497542,520721800
2011-08-05,92.71731567382812,94.25385179401368,90.23105763670647,94.01449352402722,655619200
2011-08-08,86.67926025390625,92.74819866060386,86.4939449304744,90.26966364578928,702263900
2011-08-09,90.70977020263672,90.8333078511402,85.14271169492379,88.07680595560399,717828700
2011-08-10,86.70244598388672,89.78324188235273,86.43991881880079,88.99567216885937,662607400
2011-08-11,90.59395599365234,91.82163907570276,86.72558553448103,87.45138915232555,487979700
2011-08-12,91.20393371582031,92.04555199756676,90.55534190772778,91.42012902155774,313731600
2011-08-15,93.13426208496094,93.2269138544733,91.88341017861904,92.03011666818769,258810600
2011-08-16,92.33897399902344,93.18832125298864,91.35064907537071,92.24632221923176,294095200
2011-08-17,92.40071105957031,93.58206793506488,91.66719058773012,92.84854746322469,238201100
2011-08-18,88.41655731201172,92.43162865616877,87.55177008656943,89.9530934825677,512956300
2011-08-19,86.97266387939453,89.4743617371937,86.86456622380867,87.2197450765737,428281300
2011-08-22,87.04219055175781,88.97251495430747,86.79510926386676,88.92618316284613,275090600
2011-08-23,89.9067611694336,90.00713588405637,86.92634081807385,87.3664543989285,331136600
2011-08-24,91.17304992675781,91.2965875796422,89.50524743121547,89.71372568859846,246869700
2011-08-25,89.78324890136719,92.19229590953759,89.4666787582622,91.67497037636441,312365400
2011-08-26,91.08811950683594,91.50507015037567,87.90694379550351,89.3276651613664,314495900
2011-08-29,93.70562744140625,93.75967626549345,91.15759798385577,92.31579212076417,190977200
2011-08-30,93.95272827148438,94.53182546105445,92.08417608694977,93.29641930148121,241315700
2011-08-31,94.36966705322266,95.36571480056998,93.65930933741666,94.55497648106758,301828400
2011-09-01,93.3813247680664,95.28076224780006,93.25778124537833,94.42369820450959,254585900
2011-09-02,90.99546813964844,93.3273027269579,90.67117513586561,91.43558175646258,255517200
2011-09-06,90.33141326904297,90.46267973889839,88.31615514380853,88.32387808694817,285130500
2011-09-07,92.87947082519531,92.91807377088857,91.38926045298763,91.69811347294058,209803200
2011-09-08,91.91429901123047,93.38134628129352,91.7058207413849,92.32352671537379,250568200
2011-09-09,89.5052719116211,91.92975865775787,89.01110938316532,90.86422181031548,380195100
2011-09-12,90.08433532714844,90.1538300361305,88.06136007732938,88.38565301023293,305793500
2011-09-13,90.9104995727539,91.25023834026905,89.73686566178712,90.37773437655292,272514700
2011-09-14,92.16911315917969,93.27325873103845,90.12296852576402,91.37381471691609,319389500
2011-09-15,93.75965881347656,93.79054469161743,92.19223731582105,93.15739891692704,326777200
2011-09-16,94.31462097167969,94.66388045446251,93.38327419364231,94.13611570121242,284528300
2011-09-19,93.37550354003906,93.85670269084204,92.14146886553041,92.77012759244177,241517000
2011-09-20,93.266845703125,94.67939154071637,93.14266890755454,93.77132762827003,218932200
2011-09-21,90.51936340332031,93.60057742776736,90.37190383169857,93.31341526315393,316251300
2011-09-22,87.5933837890625,88.64115034779749,86.38263184753389,87.89607177444465,513911300
2011-09-23,88.12113952636719,88.6023386464811,86.9414274645903,87.01128171943537,307242500
2011-09-26,90.21668243408203,90.34086515808491,87.68652160678441,88.95160202043323,260673700
2011-09-27,91.22561645507812,92.79338434316378,90.68232609759225,91.99397756370608,311753900
2011-09-28,89.36293029785156,91.96294490378968,89.23099061917559,91.4118974916514,286696800
2011-09-29,90.06918334960938,91.295454643865,88.42379850633272,90.84530727017005,298108900
2011-09-30,87.81844329833984,89.60352517957213,87.75635194907343,88.8274010778128,288392300
2011-10-03,85.31930541992188,88.43932107010554,85.22616841493289,87.30618082217393,365136800
2011-10-04,87.18977355957031,87.37604759628194,83.37900752586692,84.09304023585827,459177500
2011-10-05,88.80410766601562,89.03694723719877,86.59991832326855,87.40708800298553,284108000
2011-10-06,90.41071319580078,90.54265881995043,88.09786622191443,88.75757065723,257800800
2011-10-07,89.8053207397461,91.00055258878855,89.30083888014236,90.93846123839118,312657900
2011-10-10,92.80892944335938,92.84773209895023,91.32652944002344,91.3342923396846,230666300
2011-10-11,92.90205383300781,93.1659391101797,92.16473829518912,92.2578753203128,209088000
2011-10-12,93.71699523925781,94.79580738155391,93.3910245030297,93.60057542735989,281544900
2011-10-13,93.53068542480469,93.8100904803408,92.45187376312278,93.16590627333505,212538800
2011-10-14,95.12952423095703,95.1528070049566,94.08952084993277,94.61728543889694,211397600
2011-10-17,93.31340789794922,95.11401566474393,93.08056828755514,94.67938212009882,202311600
2011-10-18,95.13726806640625,95.85130062565017,92.51396552277365,93.2435238758107,318857900
2011-10-19,94.01190948486328,95.5253550227536,93.68593878612639,94.98206460350184,226601300
2011-10-20,94.42327880859375,94.76476945102627,92.99520711385324,94.2447676262419,262075600
2011-10-21,96.21611022949219,96.33253003433563,95.24595505805883,95.53311719913447,278999400
2011-10-24,97.39580535888672,97.63640784086564,96.2859477307334,96.37132184992647,203215600
2011-10-25,95.5020751953125,96.97670628407698,95.29251836725803,96.93014073177915,268596800
2011-10-26,96.47222137451172,96.8369947025256,94.85011903778383,96.51102402403325,289053800
2011-10-27,99.83285522460938,100.44598810472364,98.26508109392029,99.05672513754453,393220200
2011-10-28,99.80958557128906,100.00361663822959,99.18868378853611,99.34390627354523,225906500
2011-10-31,97.40361785888672,99.82512233789966,97.26391522191601,98.69198727998995,228146700
2011-11-01,94.6871566772461,95.85910593016602,94.31461443902006,94.7104394568806,416565800
2011-11-02,96.23162078857422,96.54983449624268,95.30027428272487,96.10744401776076,244717600
2011-11-03,97.98567962646484,98.17971067523011,95.92894932528137,97.22507530990757,291174800
2011-11-04,97.3880615234375,97.55880386350725,96.247158068772,97.19403048478982,249401600
2011-11-07,97.993408203125,98.09430218145495,96.39458889477996,97.3181782582398,196617200
2011-11-08,99.2507553100586,99.35941813995518,97.56656730634397,98.50567682806536,224426300
2011-11-09,95.58745574951172,97.63642308739102,95.3546161296519,96.93014724947844,337982000
2011-11-10,96.48776245117188,96.96896159755323,95.47879860020889,96.85254178069476,231866500
2011-11-11,98.30387115478516,98.55998758099626,97.62864112611356,97.65968679745717,189924400
2011-11-14,97.3725357055664,98.91702111492332,96.95342795160555,97.93910894370536,159258300
2011-11-15,97.85372924804688,98.37373098082375,96.7981999843271,97.14745346542034,184709400
2011-11-16,96.30148315429688,98.0555194189417,96.16178057450279,96.86805045137051,235782500
2011-11-17,94.77252197265625,96.36357887459405,94.08953484122911,96.12297635765519,331219600
2011-11-18,94.67166137695312,95.26927458770591,94.275836256327,95.07524347856598,215580400
2011-11-21,92.87100982666016,93.4065314128673,92.08712285149613,93.29011161713295,229611600
2011-11-22,92.5062255859375,93.21249537837258,91.98621798248452,92.66921092265329,216494900
2011-11-23,90.46504974365234,92.50626051521297,90.46504974365234,91.63699913648277,224329100
2011-11-25,90.2942886352539,91.34981804492101,90.18563171849623,90.32533431452151,99557000
2011-11-28,92.90980529785156,93.27458453299687,92.21905539692563,92.77786563618174,210686000
2011-11-29,93.17369842529297,93.91101393475034,92.83220193433242,93.17369842529297,199241500
2011-11-30,97.00773620605469,97.1862473298027,93.13487913980423,95.84355021680715,324439500
2011-12-01,96.99226379394531,97.51226570247564,96.57315592216653,96.89912673754147,176954800
2011-12-02,96.90689086914062,98.17973438268568,96.84479949741669,97.88480924903567,221109700
2011-12-05,97.96239471435547,98.707473214823,97.35701880281046,98.4435879151438,225263900
2011-12-06,97.993408203125,98.65311235358676,97.60534624151742,97.954599638422,178842100
2011-12-07,98.35821533203125,98.7695601807564,96.99223518120124,97.66745939652091,237802500
2011-12-08,96.2005844116211,97.93134384251054,95.96775072333783,97.71403003156992,240862800
2011-12-09,97.8304443359375,98.07880380895682,96.54983839763041,96.63521252160801,209111400
2011-12-12,96.40240478515625,96.99226094902795,95.58747777062189,96.97673514606984,215826100
2011-12-13,95.5020751953125,97.45790536946402,95.03639598690572,96.90685795563023,245159800
2011-12-14,94.48535919189453,95.48656012831863,94.27580826164659,95.12178080403724,238618800
2011-12-15,94.82685089111328,95.61849493547327,94.67938540465744,95.48655524830619,199109200
2011-12-16,94.9674301147461,96.02965370887021,94.74093189972821,95.46730529925557,220481400
2011-12-19,93.95206451416016,95.53758762351735,93.74899079821515,95.33451390757234,183903000
2011-12-20,96.79508209228516,96.95910112376083,94.0145587719925,95.4282508710766,225418100
2011-12-21,96.9825439453125,97.13094468941436,95.87345932863539,96.79509445096572,194230900
2011-12-22,97.84168243408203,97.94322228240871,97.02939940093631,97.34181320187946,119465400
2011-12-23,98.71648406982422,98.74772665040419,97.95106170181027,98.15412953721066,92187200
2011-12-27,98.79457092285156,99.05231770009411,98.45872068675392,98.5446362791681,86075700
2011-12-28,97.49803924560547,98.82581595589863,97.419935784808,98.81019764730397,119107100
2011-12-29,98.50559997558594,98.6071338890354,97.5214795847127,97.81827514942755,123507200
2011-12-30,98.02134704589844,98.66961714574339,98.02134704589844,98.42748865078062,95599000
2012-01-03,99.58342742919922,100.27075215378666,99.52875441328084,99.78650118500113,193697900
2012-01-04,99.73963928222656,99.82555487705415,98.96640488769036,99.3491160180692,127186500
2012-01-05,100.00521087646484,100.1536116513494,98.74773121375954,99.20073971473421,173895000
2012-01-06,99.74744415283203,100.1457795217629,99.41940606496506,100.13015525534351,148050000
2012-01-09,99.98954772949219,100.1145060762824,99.51310902375714,99.97392346696077,99530200
2012-01-10,100.85652923583984,101.26266479827018,100.7159346812888,101.05959701705501,115282000
2012-01-11,100.91119384765625,101.04397030729548,100.38008800909934,100.54410108131503,111540700
2012-01-12,101.1532974243164,101.30169812142167,100.39568159433077,101.20017021115507,118983700
2012-01-13,100.63003540039062,100.79406042097004,99.75526707149943,100.47382847277785,179836200
2012-01-17,101.02057647705078,101.78601081751634,100.67691402505837,101.59855532065863,132209200
2012-01-18,102.13746643066406,102.19213349497296,100.81749577999994,100.99713315962235,163395200
2012-01-19,102.6763687133789,102.76228429720919,102.16087521039726,102.48891328016121,126328900
2012-01-20,103.05908966064453,103.05908966064453,102.25461266935253,102.50455328535465,138230200
2012-01-23,102.7935791015625,103.29344862196128,102.30151575945,102.71546964738198,129295800
2012-01-24,102.6763687133789,102.70760532667052,102.00466830829386,102.16087521039726,103083300
2012-01-25,103.5354995727539,103.7776220281436,102.12180762264931,102.52013696043674,198613200
2012-01-26,103.00440979003906,104.19159181493919,102.59826229845585,103.9963302021542,184880500
2012-01-27,102.95756530761719,103.13720268299932,102.43425361432259,102.50455686366773,135259100
2012-01-30,102.6060791015625,102.66075807936159,101.5829100514303,101.93437860728747,147311800
2012-01-31,102.5669937133789,103.23868201087903,102.06711269935575,103.11372367519257,157212000
2012-02-01,103.46521759033203,103.98851724833956,103.19966467453519,103.32462304102518,166234500
2012-02-02,103.62919616699219,103.89476091221698,103.26211544547044,103.66825085756804,113090400
2012-02-03,105.08198547363281,105.1444706205651,104.48058828032804,104.66022562911887,160598500
2012-02-06,105.0117416381836,105.05860254011722,104.52749642776463,104.64464868259871,107694500
2012-02-07,105.27725219726562,105.45690147259724,104.37905349190255,104.79300718232105,135528100
2012-02-08,105.58966064453125,105.61309108220048,104.90233602537552,105.33191391234784,139361400
2012-02-09,105.72248077392578,105.90211817621001,105.097641036358,105.76153549211628,148602900
2012-02-10,104.94139862060547,105.02731420446209,104.53525114075396,104.78519171845419,167907500
2012-02-13,105.72248077392578,105.8474511050047,105.23823563827845,105.69124415006942,115841900
2012-02-14,105.58966064453125,105.65214578425648,104.85547515003704,105.44125992741155,165329500
2012-02-15,105.0976333618164,106.0895659258529,104.88674743324862,105.93335898232432,195195100
2012-02-16,106.26136016845703,106.35508191840118,104.91795946942295,105.10541488713297,186567800
2012-02-17,106.54253387451172,106.71436502237428,106.19106540581878,106.628449448443,129869400
2012-02-21,106.58943939208984,107.04244788820999,106.26140122272554,106.79250723469833,134042300
2012-02-22,106.24576568603516,106.65191324601022,106.05831021577934,106.42540306305632,124455300
2012-02-23,106.71439361572266,106.79249111979047,105.83180720320244,106.19109385895278,137704300
2012-02-24,106.94869995117188,107.1595858597787,106.71439551696953,106.94869995117188,105539100
2012-02-27,107.12833404541016,107.41731741848498,106.06611039567463,106.2379415682659,145728900
2012-02-28,107.44074249267578,107.56571277883224,106.94867943957377,107.15956530773498,129355900
2012-02-29,107.01896667480469,107.93278940978986,106.64405587238463,107.59693330568281,185934700
2012-03-01,107.57352447509766,107.77660417998312,106.94868493006008,107.24548639546312,145023500
2012-03-02,107.2455062866211,107.64384767834848,107.00338374849478,107.50325309367255,120638300
2012-03-05,106.80809783935547,107.15956634447623,106.44100506885839,107.08146885323971,140765000
2012-03-06,105.24600982666016,105.77711569558284,104.94140218587849,105.71464246685802,202129900
2012-03-07,105.9802017211914,106.15203290498916,105.38659875249964,105.48813861142298,143692200
2012-03-08,107.03461456298828,107.25331856260229,106.40978685377551,106.6284789355649,116968900
2012-03-09,107.44859313964844,107.72975849195603,107.10493070750441,107.23770720759168,122836800
2012-03-12,107.45634460449219,107.59692720906858,107.07362765122313,107.43291417039612,104003500
2012-03-13,109.39338684082031,109.44806582435199,107.85472405794322,108.03437335998255,184090500
2012-03-14,109.27622985839844,109.69798976771807,108.94037363175917,109.42463061543728,145163600
2012-03-15,109.90888977050781,109.95575066445876,109.1590797138131,109.44025699534531,165118500
2012-03-16,110.06103515625,110.2022338717605,109.82569199368201,110.1081013947535,152893500
2012-03-19,110.49250793457031,110.82982399478864,109.91199633157497,109.99044805118713,125291100
2012-03-20,110.17088317871094,110.30424153876424,109.54330527194898,109.86494059504676,121729700
2012-03-21,109.99047088623047,110.335627402047,109.76296803415455,110.23365450944284,122388400
2012-03-22,109.1981430053711,109.47271209576168,108.83729376834455,109.18245026504925,135216700
2012-03-23,109.55113983154297,109.67665780023185,108.68823072942455,109.29227547994407,120521000
2012-03-26,111.08869171142578,111.08869171142578,110.29638207286534,110.33559595958594,120164000
2012-03-27,110.74351501464844,111.26126755706231,110.67291565978745,111.19066820220132,119868500
2012-03-28,110.19441986083984,110.86122365268942,109.5433088089306,110.68863942350607,148562100
2012-03-29,110.00613403320312,110.21010372584192,109.11183944947443,109.54329998768836,164963700
2012-03-30,110.46109008789062,110.64936697775389,109.86489789172947,110.54738216615524,135486800
2012-04-02,111.26912689208984,111.55938868381924,110.10811563532839,110.3277660901197,151741100
2012-04-03,110.81416320800781,111.3005424637482,110.16305205165712,111.112265464424,155806700
2012-04-04,109.71583557128906,110.09237734225842,109.30790833687813,109.99824489202786,146896000
2012-04-05,109.66097259521484,109.98260792330649,109.2452047691659,109.33934923717635,137439400
2012-04-09,108.42938232421875,109.7002191667421,108.13128006434572,108.28033119428223,127555900
2012-04-10,106.609375,108.52348204164517,106.49954977482619,108.21753948794299,235360300
2012-04-11,107.47230529785156,107.89591349716584,107.27618795241753,107.6997961517318,154133000
2012-04-12,108.87647247314453,108.96276456194289,107.49581102242051,107.57426272861893,154321500
2012-04-13,107.58209991455078,108.9000143252156,107.48011509353313,108.62544533172935,169246700
2012-04-16,107.5115737915039,108.28819112653366,107.14287207828588,108.13129958198627,147825300
2012-04-17,109.10397338867188,109.32362379824245,108.02140210575294,108.13122731053824,147877600
2012-04-18,108.73527526855469,109.10397674669244,108.55485070586491,108.6176096776809,123884200
2012-04-19,108.0370864868164,109.15887156537818,107.52718635475172,108.75095624774589,198666700
2012-04-20,108.21753692626953,108.90787373676464,108.15477794621985,108.5156390889927,143199600
2012-04-23,107.30755615234375,107.40170061313067,106.64076439288601,107.11143881661167,171844900
2012-04-24,107.71550750732422,107.99007662640645,107.3154323627133,107.40172448842014,137484200
2012-04-25,109.19027709960938,109.2373433395206,108.67252452048419,108.76665700030665,150252200
2012-04-26,109.95122528076172,110.07674324764724,108.89218688649991,108.95494586994268,136291600
2012-04-27,110.13166046142578,110.44544343874452,109.66882638036198,110.28071156517083,130725000
2012-04-30,109.72373962402344,109.99046833786927,109.42564936863131,109.91201660378744,115092200
2012-05-01,110.40621185302734,111.12792216125884,109.5354504649342,109.66095645371908,138832200
2012-05-02,110.07673645019531,110.18656167192519,109.40209238241142,109.76294155235897,121081000
2012-05-03,109.23735809326172,110.17871892878023,109.03340036941599,110.09242682060464,143759700
2012-05-04,107.47230529785156,109.27658726985526,107.40954631090634,108.66470210970529,193927300
2012-05-07,107.55076599121094,107.9116152336662,107.04870602384212,107.08791992015617,127765900
2012-05-08,107.11929321289062,107.29187742922902,105.84060432912507,106.90748313464762,213377700
2012-05-09,106.48387908935547,107.16636362683833,105.50329235386725,105.98181915958762,220752500
2012-05-10,106.70350646972656,107.35461735759587,106.46032292715918,107.2212470567844,150600000
2012-05-11,106.38188934326172,107.3703164179321,105.9896546671152,106.0367209130444,153032400
2012-05-14,105.20519256591797,106.38189667545994,105.04830107865634,105.36208405317959,163910000
2012-05-15,104.60111999511719,105.75429067385406,104.4363881667548,105.13456527421691,207629300
2012-05-16,104.2010726928711,105.55036102953972,104.17753956828237,105.0718342128136,207265500
2012-05-17,102.65563201904297,104.35008823227139,102.60071343368367,104.22457029720651,247992900
2012-05-18,101.77706146240234,103.23617498502225,101.62801036529854,103.05573840955302,319615900
2012-05-21,103.52643585205078,103.56566171915944,101.9418041872828,102.10654804111752,177861100
2012-05-22,103.70684814453125,104.51485063666,103.03220400867055,103.79314025388736,197531200
2012-05-23,103.76177215576172,103.910823258789,101.97318285954081,102.96161000638291,204958400
2012-05-24,103.9657211303711,104.20890471163352,103.09495968033492,104.0441728527374,167357600
2012-05-25,103.62841796875,104.21677004963983,103.37738200194455,103.9265082167643,135465600
2012-05-29,104.88352966308594,105.06395422750133,102.89882354436642,104.45992156183891,152883500
2012-05-30,103.36167907714844,104.8757111738867,103.14988096733552,103.9892569622723,162370400
2012-05-31,103.13418579101562,103.90296239784583,102.24773160035127,103.32246274311889,196186000
2012-06-01,100.53758239746094,103.1577068312368,100.53758239746094,101.51816896429779,253240900
2012-06-04,100.49051666259766,100.9925765085398,99.73742090865898,100.71800748042496,202545800
2012-06-05,101.25142669677734,101.40046576242,100.23945491237762,100.29436750683877,164149400
2012-06-06,103.52643585205078,103.57350210455955,101.92611144642852,101.95749692813706,184202800
